id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1365635357360238932,Habitación Ideal 2/3 Huéspedes.,433133944,Alberto,Ciudad Lineal,Ventas,40.4230768376986,-3.654061183333397,Private room,57.0,1,1,2025-03-02,1.0,2,2,1,
1271590038696764787,Bella Habitación doble Av.Albufera Madrid céntrica,658043436,Yibett Andreina,Puente de Vallecas,Palomeras Bajas,40.39353828031048,-3.6606265604496,Private room,45.0,1,12,2025-02-16,3.03,2,89,12,
840591779361219088,Temporary accomodation: Flat next to Madrid Rio,296046044,Ruben,Latina,Puerta del Angel,40.407588181164485,-3.73289639641853,Entire home/apt,69.0,1,24,2025-02-13,1.11,3,168,12,VT REGISTRADA
1202164951744092706,Double family apartment Pinzon 21,550826087,Javier,Carabanchel,Vista Alegre,40.3906241475001,-3.739450452503884,Private room,124.0,2,1,2024-08-22,0.15,5,229,1,06583735l
53714783,Awesome views with 2 terraces at Gran Via,305260999,Pablo,Centro,Palacio,40.42331,-3.710818,Entire home/apt,355.0,1,164,2025-02-16,4.24,11,248,78,B88457544
1354343101330746792,Habitación a 800 metros de Plaza Mayor,9885245,My Mad Madrid,Centro,Embajadores,40.40923,-3.70994,Private room,45.0,31,0,,,62,108,0,
937618834748514786,4 Ways Ix apartment in Madrid,377605855,MIT House,Tetuán,Bellas Vistas,40.45046295346768,-3.7048364636846634,Entire home/apt,174.0,1,38,2025-03-02,1.98,340,314,23,
784862856028711383,Paseo de la Castellana. 10’ del Santiago Bernabeu,402837283,Pablo,Tetuán,Berruguete,40.46034,-3.70047,Entire home/apt,116.0,2,86,2025-02-20,3.45,6,30,40,
22338475,Un paraíso de luz y modernidad en La Latina,16666103,Sergio,Centro,Embajadores,40.41225,-3.70562,Entire home/apt,121.0,3,309,2025-02-16,3.53,7,57,22,
1107069312291180200,"*Granvía 1Gbps Telework! Netflix in 40'TV, Brkfst",218986228,Jose Omar,Centro,Universidad,40.42472121597604,-3.7081402939427255,Private room,60.0,3,18,2025-01-02,1.49,5,2,18,
868584669154572372,La Paz Market 2 Ext Izq Madrid Salamanca quarter,2509252,Montaber,Salamanca,Castellana,40.42975,-3.68659,Entire home/apt,192.0,2,42,2025-03-02,2.01,20,0,30,
43828484,Habitacion Plaza Mayor exterior Madrid,112271726,Mario,Arganzuela,Acacias,40.40399,-3.71168,Private room,,28,0,,,75,0,0,
1183118942748463909,Estudio único en Matadero. Parking,394687867,Jorge,Usera,Almendrales,40.386546946301344,-3.6993735019204017,Entire home/apt,58.0,28,0,,,88,241,0,
1260163638614256071,Piso en Puente de Vallecas,3214640,Ángel,Puente de Vallecas,Numancia,40.39769,-3.66725,Entire home/apt,121.0,1,0,,,1,66,0,
20813778,The light of La Latina & Lavapiés,4615520,Mahdrid Apartments,Centro,Embajadores,40.40933,-3.70554,Entire home/apt,79.0,14,195,2025-01-29,2.15,22,244,11,VT-3753
16139575,Two Rooms in Semi-Detached House in Madrid,105301845,Miguel,Fuencarral - El Pardo,Mirasierra,40.49066,-3.72134,Entire home/apt,,1,0,,,1,0,0,
29816673,Single room  Madrid ROYAL PALACE,60047581,Esther,Centro,Palacio,40.41319,-3.71175,Private room,,1,27,2024-11-03,0.36,1,0,12,
1325364814474605291,Coqueta y céntrica Vivienda temporal en Ventas,450144376,Fernando,Ciudad Lineal,Ventas,40.42683,-3.65775,Entire home/apt,429.0,1,0,,,77,20,0,
831692555597254156,Comfy room in shared appartment-JOY,273711626,Sara,Carabanchel,San Isidro,40.40087,-3.72349,Private room,77.0,2,14,2025-02-17,1.25,5,0,14,VT-14199
1256372793041057238,Apodaca I,438136382,Home Club,Centro,Justicia,40.42728,-3.69974,Entire home/apt,153.0,1,1,2025-02-13,1.0,334,364,1,
17614795,Espacioso piso entero en Malasaña,99785421,Victor Francisco,Centro,Universidad,40.42561,-3.70472,Entire home/apt,92.0,3,96,2025-02-25,1.0,1,278,49,
26228884,"Coqueto apartamento, céntrico y reformado.",128252081,Mari,Arganzuela,Chopera,40.39567,-3.69862,Entire home/apt,,2,8,2019-06-03,0.1,2,0,0,
578791049370901902,Barrio Salamanca en Recoletos Parque del Retiro,7121725,Leon,Salamanca,Recoletos,40.42236,-3.68469,Entire home/apt,,2,10,2022-05-01,0.28,1,0,0,
23225408,Moderno duplex a estrenar - Wind Rose 5,88589135,Jesús,Puente de Vallecas,Numancia,40.40022,-3.6657,Entire home/apt,86.0,2,212,2025-01-21,2.48,10,35,3,09/315554.9/18
1156334989356283064,José Ortega y Gasset-86-6,576464572,Maria Mercedes,Salamanca,Lista,40.42881,-3.67365,Private room,,15,0,,,168,0,0,
1020219002407012108,Piso Exterior 2 dorm en Bernabeu,518713670,Bemadrid,Chamartín,Nueva España,40.45917007646481,-3.680892432971378,Entire home/apt,110.0,90,0,,,245,269,0,
402588,PUERTA DEL SOL l - MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.4149,-3.70331,Entire home/apt,102.0,7,242,2025-02-22,1.66,68,77,19,00
40893916,"Apartamento acogedor independiente,Netflix,Parking",271756190,Magali,Ciudad Lineal,Ventas,40.4317,-3.64747,Entire home/apt,83.0,1,402,2025-02-21,6.33,1,47,62,
32518907,Double Room (Empalme)Airport pick up available,33633793,Nikita,Latina,Aguilas,40.39023,-3.76851,Private room,,2,15,2022-09-18,0.21,3,0,0,
28866819,SUITE WITH PRIVATE BATHROOM (GRAN VIA),35575308,Mario,Centro,Justicia,40.41933,-3.6978,Private room,50.0,1,103,2025-03-01,1.34,10,2,29,
770947970142993346,Espartinas I - LUXA HOME,106591951,Moises,Salamanca,Recoletos,40.4251,-3.68071,Entire home/apt,288.0,28,3,2023-07-01,0.11,63,255,0,
684514743523001123,M138 Apartment in Calatrava,471977881,Rodrigo,Centro,Palacio,40.40942,-3.71161,Entire home/apt,,30,0,,,120,311,0,
854194927576370528,Dulce Armonía en Ópera,40877988,Raul,Centro,Palacio,40.41770190627821,-3.709175667441456,Entire home/apt,108.0,2,121,2025-02-27,5.16,128,249,62,
21600904,Habitación tranquila y sencilla.,141817157,Laura,Carabanchel,Vista Alegre,40.38914,-3.74353,Private room,,1,0,,,1,0,0,
13694719,NEW Madrid Austrias Apartment A/C+WiFi+Balcony,4615520,Mahdrid Apartments,Centro,Palacio,40.41576,-3.71179,Entire home/apt,72.0,3,222,2025-01-13,2.15,22,319,9,
852251739013302900,warm Apartment in the Downtown,47335541,Selena,Carabanchel,Opañel,40.389976,-3.7291098,Private room,,200,14,2024-06-02,0.88,1,89,11,
54194482,Cibeles Luxe I apartment in Madrid,377605855,MIT House,Centro,Cortes,40.41846,-3.69899,Entire home/apt,330.0,1,93,2025-03-02,2.51,340,331,33,
21993405,La latina -2BD 2BTH -Brand-new apartment,160591487,Ana María,Centro,Embajadores,40.41151,-3.7072,Entire home/apt,159.0,1,142,2024-12-28,1.61,1,209,19,
1255775002166476467,Santa Ana IV,438136382,Home Club,Centro,Embajadores,40.41049287194567,-3.7076431972739408,Entire home/apt,88.0,1,0,,,334,0,0,
9851949,LATINA SOL Best tapas areaLIFT WIFI,8647044,Carmen,Centro,Sol,40.41609,-3.70705,Entire home/apt,,7,106,2025-02-21,0.95,7,297,31,
23117462,Moderno piso en zona tranquila y bien ubicada.,43662051,Pilar,Ciudad Lineal,San Juan Bautista,40.45033,-3.66018,Private room,60.0,3,10,2023-06-17,0.14,1,63,0,
42008210,Estudio Centro- Aire Acondicionado-Luz natural,37020814,Mabel,Centro,Embajadores,40.40777,-3.70712,Entire home/apt,62.0,160,29,2024-12-29,0.55,1,150,4,
27246464,Stylish & Modern 2BD-2BT La Latina-Puerta Toledo,86377147,Victor,Centro,Palacio,40.40959,-3.70988,Entire home/apt,207.0,4,204,2025-02-23,2.56,1,69,46,
23058236,"Corazón de Lavapiés, Céntrico Piso",160491999,Javier,Centro,Embajadores,40.41095,-3.70214,Entire home/apt,141.0,5,216,2025-03-01,2.51,1,140,16,
600664803931317854,SkyLine penthouse in the heart of Madrid TET,291253690,Francisco Andres,Centro,Sol,40.41896,-3.70382,Entire home/apt,142.0,1,108,2025-02-08,3.06,300,278,31,En proceso
1031231229117572485,El capricho,547859662,Maria Jesus,Centro,Embajadores,40.41063639555779,-3.701482973992825,Entire home/apt,111.0,2,35,2025-01-25,2.31,1,299,30,
922269022910966138,Habitación en piso acogedor,266349014,Miriam,Carabanchel,Opañel,40.38979218009644,-3.7163505142118183,Private room,41.0,1,1,2023-07-09,0.05,1,0,0,
845836543206941923,habitación doble,62563127,Cinthya,Puente de Vallecas,Entrevías,40.37649968165282,-3.665836747675712,Private room,60.0,1,0,,,2,0,0,
1137498788001473771,Flat close to Downtown Madrid,2711109,Stopinflat.,Centro,Cortes,40.41574,-3.70139,Entire home/apt,107.0,1,4,2025-02-10,0.4,22,242,4,
19547787,Acogedora y colorida habitación :),137311372,Mar,Fuencarral - El Pardo,Pilar,40.47627,-3.70376,Private room,,1,27,2019-10-19,0.29,1,0,0,
1156557141706789559,Farmacia XIII,438136382,Home Club,Centro,Justicia,40.42491,-3.7004,Entire home/apt,116.0,1,0,,,334,211,0,
280733,★City Center - Gran Via Apartment,596469,Gabriel,Centro,Universidad,40.42457,-3.70802,Entire home/apt,129.0,1,70,2024-12-22,0.49,29,282,11,
15964159,CARDENAL CISNEROS,1408525,Mad4Rent,Chamberí,Trafalgar,40.42941,-3.70269,Entire home/apt,150.0,3,30,2025-02-09,0.31,68,72,6,VT-1624
889484857886494109,Habitación privada exterior,499464631,Jacqueline,Hortaleza,Canillas,40.46260926121431,-3.647372044427497,Private room,26.0,1,15,2025-02-21,0.7,2,6,8,
548258069990777369,Classic Room - chic&basic dot,349614326,Dot,Centro,Sol,40.41844940185547,-3.705364942550659,Private room,137.0,1,12,2025-02-24,0.32,3,216,1,"B66438409 - HVA PATRIMONIAL INVERSORA XXI, S.L."
1298400117630394925,"Arturo Soria, Pinar de Chamartín",594068559,Juan Carlos,Ciudad Lineal,Costillares,40.473586247955296,-3.667960453333485,Entire home/apt,29.0,2,5,2025-02-28,1.56,15,0,5,
12436970,Cozy Attic in the City Center!!!!!!,1271495,Luca,Centro,Justicia,40.42299,-3.69955,Entire home/apt,,2,2,2016-11-20,0.02,1,0,0,
1037715,Apartamento de lujo en pleno centro,5712665,Myriam,Centro,Palacio,40.41095,-3.71199,Entire home/apt,,100,43,2016-05-19,0.34,1,90,0,
46413847,10 piso en gran vía con dos balcones y vistas,305260999,Pablo,Centro,Palacio,40.42155,-3.70863,Entire home/apt,98.0,1,531,2025-02-15,10.11,11,233,124,B88457544
1322474023507291982,bella triple habitación con baño,669133731,Juan Sebastian,Centro,Universidad,40.42527,-3.70489,Private room,69.0,2,10,2025-02-21,6.0,2,2,10,
681730684902178966,Bellas Artes Vi apartment in Madrid,377605855,MIT House,Centro,Cortes,40.41655,-3.69827,Entire home/apt,157.0,1,67,2025-02-20,2.15,340,4,17,
1200767886625896246,A6. Paraíso silencioso en pleno Centro de Madrid,548664711,Yessica,Centro,Universidad,40.42502148322691,-3.701290476004104,Entire home/apt,147.0,3,25,2025-02-16,3.32,4,37,25,
39981319,"Apartamento dúplex, espacioso, bien comunicado",308257292,Isabel Yolanda,Puente de Vallecas,Numancia,40.39814,-3.6643,Entire home/apt,85.0,2,128,2025-03-02,1.99,1,96,37,
3146468,Cozy room in the center of Madrid,15328893,Alessandra,Centro,Justicia,40.42074,-3.7007,Private room,626.0,1,604,2023-08-17,4.62,3,180,0,
9489398,Beautiful room: Atocha Renfe area -Puente Vallecas,49182810,Macarena,Puente de Vallecas,Numancia,40.39921,-3.66147,Private room,29.0,1,163,2025-02-11,1.45,1,0,20,
42458343,Two beds/one bed and desk. WI-FI. Comfort.,325941724,Andres,Latina,Aluche,40.39075,-3.7558,Private room,30.0,20,10,2025-02-28,0.16,2,0,7,
1174017701745942732,Corazon de Madrid,299513223,Karenn Fernanda,Centro,Embajadores,40.41082910552906,-3.7008053443573727,Entire home/apt,73.0,1,8,2025-02-15,1.04,2,2,8,
22748869,Lujoso estudio en el exclusivo Barrio de Salamanca,136461265,Luisa M.,Salamanca,Recoletos,40.42266,-3.68182,Entire home/apt,98.0,15,64,2025-02-12,0.79,1,25,9,VIVIENDA DE ALQUILER DE TEMPORADA
28476239,Temporary accomodation: Luxury Malasaña,214958440,Roi,Centro,Universidad,40.425,-3.70569,Entire home/apt,118.0,1,161,2025-01-24,2.05,1,136,26,VT REGISTRADA
54009494,SmartRental Atocha Apartamento 1 Dormitorio,436239379,SmartRental,Centro,Cortes,40.41202,-3.69791,Entire home/apt,,1,0,,,5,0,0,
26955116,SPACIOUS APARTMENT 4 BEDROOMS & 2 BATHROOMS,202820536,David,Chamberí,Trafalgar,40.42963,-3.70502,Entire home/apt,,1,74,2020-01-26,0.92,1,0,0,VT-9002
17615538,APARTAMENTO EN ARGUELLES,119754501,Myriam,Chamberí,Arapiles,40.43649,-3.70715,Entire home/apt,90.0,7,33,2025-01-11,0.34,1,0,5,
1199347400836675504,Habitación doble superior,583866073,Manuel,Centro,Justicia,40.419622134505104,-3.699067769975284,Private room,134.0,1,1,2024-10-27,0.23,5,235,1,
21201191,Gorgeous attic in the north of Madrid,2419064,Laura,Fuencarral - El Pardo,El Goloso,40.50451,-3.7037,Entire home/apt,,2,1,2018-03-31,0.01,1,0,0,
37734937,buhardilla muy céntrica en Malasaña,279137902,Jesus Miguel,Centro,Universidad,40.42704,-3.70691,Entire home/apt,37.0,1,3,2025-02-02,1.06,1,42,3,
1285464451130578160,Habitación Museo Reina Sofía,599677652,Hugo Martin,Centro,Embajadores,40.40904,-3.69552,Private room,51.0,1,12,2025-03-05,3.64,9,312,12,
34860454,CHAMPIONS FINAL DOWNTOWN PRIVATE ROOM (3 PEOPLE),262807103,Pablo,Salamanca,Castellana,40.43678,-3.68376,Private room,,1,0,,,1,0,0,
32138832,APARTAMENTO A ESTRENAR CON PATIO ZONA SALAMANCA,241106877,Mirta,Salamanca,Guindalera,40.43573,-3.67224,Entire home/apt,90.0,7,10,2023-07-03,0.14,1,117,0,
967501387704880831,Home Art Madrid Estudio Estándar,494237478,Welcomer Group,Salamanca,Guindalera,40.43369879999999,-3.6722668,Entire home/apt,136.0,1,2,2024-08-13,0.13,19,196,1,
710833885935929341,Pequeña habitación privada,12381498,Cristina,Centro,Embajadores,40.40937,-3.69827,Private room,33.0,1,189,2025-02-20,6.31,4,52,67,
888058233095702731,Las Tabalas shared room with private bathroom,514038195,Susanna,Fuencarral - El Pardo,Valverde,40.50016698867676,-3.672367483970916,Private room,,1,28,2024-05-28,1.33,1,0,10,
843959818030743837,Amplio apto a 300m de Retiro,9885245,My Mad Madrid,Retiro,Niño Jesús,40.4154141,-3.6747204,Entire home/apt,124.0,2,77,2025-02-14,3.47,62,337,39,
1256157,Beautiful vintage flat in La Latina,2067969,Marta,Centro,Palacio,40.41239,-3.71197,Entire home/apt,146.0,5,89,2024-12-31,0.62,1,102,12,VT-4647
1070236747097071752,Elegant penthouse in Cuatro Caminos,291253690,Francisco Andres,Tetuán,Cuatro Caminos,40.4488796704615,-3.702176604664122,Entire home/apt,85.0,1,31,2025-01-24,2.4,300,289,27,En proceso
3042518,DOWNTOWN Pl.-Mayor-ATTIC-Buhardilla-Wifi-Parking,4012290,Alberto,Centro,Sol,40.41387,-3.70783,Entire home/apt,66.0,2,575,2025-03-04,4.38,2,18,69,VT-12960
1234063905156333762,La Latina - Lovely Design,14583316,Lucía Y Dani,Centro,Palacio,40.411134650299886,-3.709267072827415,Entire home/apt,84.0,1,9,2025-03-04,1.44,2,0,9,
924750918722097880,Centric Room in Madrid,101505271,Kimo,Latina,Puerta del Angel,40.40569397205577,-3.7386417230758697,Private room,,2,2,2024-09-28,0.11,1,0,1,
47220499,"Apartamento ""Luminoso y Bien Comunicado""",283198212,Alicia,Vicálvaro,Casco Histórico de Vicálvaro,40.39964,-3.60553,Private room,,3,33,2024-09-23,0.83,1,0,2,
1365815923097354176,"Apartamento Palacio Real, Opera",655891378,Ana María,Centro,Palacio,40.41773,-3.70938,Entire home/apt,148.0,2,0,,,1,336,0,
21340006,"Centro Madrid habitación tranquila, silenciosa.",153363384,Jesús Fernando,Centro,Palacio,40.42259,-3.7107,Private room,52.0,2,140,2025-02-02,1.56,1,40,43,
985973710157140623,Charming Madrid Manzanares,537681326,Sergio,Carabanchel,Comillas,40.39630687093967,-3.7101632435078455,Entire home/apt,,1,5,2024-01-07,0.29,1,17,0,
27152672,M8 SOL en Puerta del Sol.,105024501,Sara Lorena,Centro,Sol,40.4152,-3.70315,Entire home/apt,131.0,3,312,2025-03-10,3.88,9,110,59,
762929197035481256,Ático en Antón Martín,22211520,Matias,Centro,Embajadores,40.41175,-3.70052,Entire home/apt,96.0,3,30,2025-02-25,1.33,1,2,11,
37494274,"Cozy penthouse: Private Room, Near Atocha & Retiro",153042930,Andres,Retiro,Pacífico,40.40729,-3.67806,Private room,82.0,2,143,2025-03-02,2.14,1,11,42,
13690664,Disfruta de Madrid desde una ubicación privilegiada,20160777,Pablo,Centro,Justicia,40.42103,-3.6949,Entire home/apt,514.0,3,213,2025-02-22,2.01,1,191,21,VT-3863
984271812700129835,C Apartamento Brillante  GRAN VIA Madrid,143705251,Hamza,Centro,Sol,40.4191296,-3.7049901,Entire home/apt,253.0,1,78,2025-02-13,4.4,12,2,49,
546185187044720716,new apartment  - Parking and Pool,69566471,Javier,Carabanchel,Opañel,40.39153,-3.71581,Entire home/apt,196.0,3,1,2024-01-01,0.07,36,1,0,
13605037,"Perfect bed at ""Casa de Campo"" park.",42391732,Indi,Latina,Lucero,40.4071,-3.75173,Private room,,1,20,2019-07-31,0.19,1,0,0,
762747804578244934,Flat in Puerta del Sol-Callao-G. Via,291253690,Francisco Andres,Centro,Sol,40.41731,-3.70093,Entire home/apt,139.0,1,114,2025-03-03,4.14,300,299,61,VT-EN PROCESO
23727792,AMAZING ROOM in Puerta del Sol - MADRID CENTER!,66691960,Carlos,Centro,Embajadores,40.41095,-3.70596,Private room,,1,0,,,5,0,0,
1203644933664534349,Estudio encantador en pleno barrio Salamanca,80573185,Gina,Salamanca,Goya,40.42856555126829,-3.674312085264221,Entire home/apt,74.0,10,1,2024-09-20,0.18,1,88,1,
22733333,Habitación.15min de zona centro con metro directo,8264304,Christian,Carabanchel,Vista Alegre,40.38912,-3.74343,Private room,,1,4,2018-03-31,0.05,1,0,0,
810612121561040164,Casita familiar madrid centro,73581536,Sofia,Centro,Embajadores,40.4067301746201,-3.703589956526952,Entire home/apt,,3,2,2023-04-18,0.09,3,0,0,
44536103,Habitacion confortable luminosa y muy tranquilo,216559268,Flaca,Villaverde,Los Rosales,40.35192,-3.68754,Private room,,1,0,,,1,0,0,
1247178446366084453,Apartamentos Castillejos,511904097,Juan Manuel,Tetuán,Bellas Vistas,40.45503,-3.70689,Entire home/apt,128.0,1,10,2025-02-18,1.97,7,322,10,
1092506575739115842,Apartamento cerca del Bernabéu,562305295,Pablo,Tetuán,Cuatro Caminos,40.45435,-3.69969,Entire home/apt,,10,0,,,1,0,0,
40801256,Spectacular loft in the center of Madrid,317129673,Juan Francisco,Centro,Palacio,40.41779,-3.70905,Entire home/apt,60.0,20,60,2025-02-17,0.96,1,38,11,
53121964,"CARPETANA GREAT PLACE , MODERNO Y FUNCIONAL",402683004,Ruth,Carabanchel,San Isidro,40.39245,-3.73963,Entire home/apt,90.0,4,25,2025-02-04,0.71,46,73,3,
1038926894925390819,"Nueva y acogedora casa
Bernabeu",39756866,Andrea,Tetuán,Bellas Vistas,40.45321082876029,-3.7033008107759775,Private room,91.0,2,0,,,1,0,0,
1228311348044507766,Luz y tranquilidad en Madrid a pasos del metro,437524581,Diego,Ciudad Lineal,Ventas,40.42866940564431,-3.6511331453712303,Entire home/apt,77.0,3,45,2025-03-06,6.82,1,169,45,
971509498812660178,Loft 10 minutes away from the center of Madrid,486057326,Javier,Arganzuela,Chopera,40.3970833,-3.698523,Entire home/apt,81.0,1,70,2025-02-06,3.85,5,120,49,
22163894,PUERTA DEL SOL CITY CENTER WITH BALCONY,26205011,Roberto,Centro,Sol,40.41538733421038,-3.7068550752752696,Entire home/apt,184.0,6,84,2025-02-20,1.03,8,2,22,
973738260226349053,Quiet flat in interior floor Atocha,460391145,Francisco Andres,Arganzuela,Delicias,40.39943098597817,-3.695240133340849,Entire home/apt,76.0,1,44,2025-02-24,2.54,142,0,29,En proceso
49565329,"Superior double room, private bathroom, wifi",399808799,Margarita,Centro,Sol,40.41643,-3.70806,Private room,,1,1,2021-07-18,0.02,3,0,0,
18715950,"4 Habitaciones en barrio Almagro, IDEAL FAMILIAS",130135247,Elvira,Chamberí,Almagro,40.43484,-3.6916,Entire home/apt,,3,0,,,1,0,0,
1240143666599562078,Luminoso ático  en Sol,76975792,Adrian,Centro,Cortes,40.4146,-3.70118,Entire home/apt,164.0,2,9,2025-03-02,1.7,1,357,9,
876620839604248400,Private Room in Bright&Confi apart -Smaller Room,30358627,Miguel,Chamberí,Arapiles,40.43785,-3.70959,Private room,28.0,3,2,2023-09-11,0.09,2,156,0,
613534001278896214,Habitación privada doble económica en Madrid,349615400,José Miguel,Carabanchel,Opañel,40.38617,-3.72425,Private room,77.0,1,5,2023-05-04,0.15,4,365,0,
799151799296472647,Apartamento D,465040981,Sibela,Villaverde,Butarque,40.35131291417588,-3.683796622050073,Entire home/apt,103.0,1,12,2025-01-19,0.51,9,31,8,
905010065053970586,Giorgio - 1 bedroom in Almagro,346367515,Ukio,Chamberí,Trafalgar,40.43583,-3.69923,Entire home/apt,145.0,31,0,,,341,4,0,
37539171,5.- Small Estudio PRIVADO,64887162,Alain,Centro,Embajadores,40.40792,-3.70254,Entire home/apt,64.0,3,0,,,9,0,0,
6771783,"Habit. privada, muy cosy&céntrica!",25129863,Claudia,Centro,Embajadores,40.4104,-3.69656,Private room,,2,32,2016-12-22,0.27,2,0,0,
3833696,Habitación Privada Doble en el Centro de MADRID,19734284,Lizbeth,Moratalaz,Fontarrón,40.40157,-3.64472,Private room,39.0,2,25,2024-12-09,0.19,2,1,1,
1106459758110438555,"Magnífico apartamento en pleno centro de Madrid,",83879701,Lourdes,Salamanca,Guindalera,40.43134056534867,-3.671540404569432,Entire home/apt,75.0,2,53,2025-03-02,4.58,4,191,53,
1364566568663685913,Maravilloso piso para 7 personas,672739113,Lucia,Tetuán,Castillejos,40.458549199615,-3.695597774423727,Entire home/apt,334.0,7,0,,,16,0,0,
765210160753747757,Piso de lujo en Retiro y Goya,488629416,Carmen,Salamanca,Goya,40.42306,-3.67787,Entire home/apt,162.0,4,15,2024-07-11,0.57,1,264,5,
681738963233748765,"Blueground | Chueca, turnkey space",434208714,Blueground,Centro,Justicia,40.4245547,-3.6991939,Entire home/apt,128.0,30,0,,,247,0,0,
688959770664747657,"Studio San Isidro, en el corazón de Madrid",473951139,Adolfo,Centro,Palacio,40.4102088,-3.7126727,Entire home/apt,,3,90,2025-02-17,2.95,1,53,34,
970245143542389722,"Piso recien reformado, Gran Via",3939801,Juan,Centro,Universidad,40.42062263217045,-3.704300013361317,Entire home/apt,339.0,2,46,2025-02-20,2.58,4,90,29,
1008051668339393206,Habitación Acogedora en Madrid,337827286,Karla,Latina,Puerta del Angel,40.40677053814059,-3.736973612848879,Private room,52.0,1,19,2024-10-19,1.21,1,89,15,
1159955553982540822,Apartamento Centro Madrid Malasaña,544405121,Francisco,Centro,Justicia,40.42346803913304,-3.700205650712469,Entire home/apt,70.0,1,24,2025-01-02,2.99,6,291,24,
27453695,Apartment 6 minutes walk from the Prado Museum,460240,Stefan,Centro,Cortes,40.41066,-3.69352,Entire home/apt,127.0,3,198,2025-03-04,2.51,1,223,54,VT-3305
5846936,Apartamento cerca de Arturo Soria,16489351,Nuria,Ciudad Lineal,Colina,40.45494,-3.66321,Entire home/apt,,10,116,2024-10-13,0.98,1,0,10,
24134121,NIX. Calidez en Malasaña.,31127756,Pantala,Centro,Universidad,40.42392,-3.70142,Entire home/apt,115.0,1,63,2024-01-07,0.75,8,349,0,VT-
1168805162489488815,"Aloha! Breath of life, in the heart of Madrid!",498052326,Antonio Marcus,Arganzuela,Palos de Moguer,40.40428197306494,-3.6986299145175496,Entire home/apt,196.0,2,35,2025-02-23,3.96,1,305,35,
1157998011490311190,Gran Vía con vistas,19770880,Marta,Centro,Palacio,40.4209301,-3.707325299999999,Entire home/apt,,2,9,2024-09-22,0.97,1,0,9,
37882746,Acogedor apartamento muy luminoso con patio,286956059,Julia Constanza,Tetuán,Valdeacederas,40.46555,-3.70457,Entire home/apt,,80,0,,,1,0,0,
18124366,Habitación privada en Plaza de Toros,23091391,Carlos,Salamanca,Fuente del Berro,40.42913,-3.6637,Private room,,2,57,2019-06-02,0.59,1,0,0,
1049886129161164287,Luxury Ático & Terraza Chamberi,551668515,Héctor,Chamberí,Arapiles,40.43295235247383,-3.705931470725981,Entire home/apt,144.0,10,8,2025-01-21,0.55,1,0,7,
1112228314446277628,Dulcinea I,438136382,Home Club,Tetuán,Cuatro Caminos,40.4488288825308,-3.700386840460373,Entire home/apt,87.0,30,0,,,334,328,0,
33699654,"Flat in City Center, Next to Plaza Mayor",251326962,Promociones Saturdi S.L.,Centro,Sol,40.41493,-3.7069,Entire home/apt,,3,158,2025-03-02,2.23,2,1,48,
986341489280641520,Apartamento Pequeño  Zona Carabanchel,510482135,Paola Andrea,Carabanchel,Puerta Bonita,40.383503841751406,-3.733138114053282,Entire home/apt,67.0,2,75,2025-02-17,4.3,2,199,49,
1330449186101047152,"5/5 Céntrico, Limpio, Acogedor, Práctico, Moderno",192477907,Alejandro,Chamberí,Rios Rosas,40.4454522,-3.7024518,Entire home/apt,99.0,3,7,2025-03-09,4.29,6,306,7,
583384355650151600,SUNNY GARDEN DELUXE,402683004,Ruth,Usera,Orcasur,40.380672,-3.693434,Entire home/apt,72.0,4,7,2024-06-01,0.22,46,90,2,
1186818844313406505,Nice flat in Arganzuela,460391145,Francisco Andres,Arganzuela,Palos de Moguer,40.4027303233397,-3.690767375516052,Entire home/apt,97.0,1,32,2025-02-21,3.9,142,3,32,En proceso
791230282577390230,The Balconies I Apartment with Three balconies in,100152046,Oasis,Centro,Universidad,40.42372,-3.70182,Entire home/apt,130.0,31,6,2025-01-25,0.17,10,90,1,
1157825339502470863,Cea Bermúdez-46-9,576464572,Maria Mercedes,Chamberí,Vallehermoso,40.44027,-3.71303,Private room,,15,2,2024-07-02,0.22,168,0,2,
1111451422950184165,Habs. Opera y Salamanca- Lujoso Alquiler Temporal,565662038,Miguel,Chamartín,Nueva España,40.46239860856748,-3.677616412528344,Private room,125.0,32,0,,,8,358,0,
1623202,PROARQUINSA apartamentos en madrid,8631882,Proarquinsa,Arganzuela,Acacias,40.40366,-3.7059,Entire home/apt,108.0,3,99,2025-03-04,1.16,5,75,16,VT-3337
939761754128522435,1Bd in the Heart of Salamanca,234169324,Fabiana,Salamanca,Lista,40.429841928322624,-3.6738619354305087,Entire home/apt,,21,3,2025-02-13,0.17,23,6,2,
1138921119288365017,Studio Suite Malasaña,366439290,Carlos,Centro,Universidad,40.42597,-3.70452,Entire home/apt,79.0,1,27,2025-03-08,2.53,4,0,27,
34972636,champions,2383357,Luis,Centro,Universidad,40.42471,-3.70081,Private room,,1,0,,,1,0,0,
1268736888363299823,Nuevo Madrid Apt,657422631,Dror,Arganzuela,Imperial,40.40407580557284,-3.7199495077289617,Entire home/apt,,2,12,2025-03-05,2.61,1,83,12,
772963446213481398,Juan de Mena I - LUXA HOME,106591951,Moises,Retiro,Jerónimos,40.41648,-3.68845,Entire home/apt,300.0,30,0,,,63,183,0,
